TransactionID,CustomerID,TransactionDate,Year,ProductCategory,ProductID,ProductName,Price,Quantity,TotalAmount,Discount,FinalAmount,StoreID,StoreLocation,SalespersonID,SalespersonName,CustomerAge,CustomerGender,CustomerRegion,PaymentMethod
06103d84-2672-420c-866a-5821ceb7f2d6,a8f75fed-0ae7-40f7-9d0a-afe2adc8a219,15-03-2024,2021,Clothing,P8190,series,205.81,7,1440.67,0.2,1152.536,S36,Kathleenhaven,SP1,Danielle Brown,33,Male,West,Credit Card
7a199807-61d2-4319-8bcb-329396512240,e9382f35-8210-4862-969c-15b2224f6444,11-11-2021,2023,Toys,P1414,any,190.06,8,1520.48,0.29,1079.5408,S51,West Felicia,SP2,Erin Phillips,38,Male,East,Online Payment
099396ff-da1e-42b2-9e6a-7c6e961b9221,2e8498c6-7c74-4b6a-b8b6-a2933d6f9aaf,25-01-2022,2020,Clothing,P8217,own,360.79,7,2525.53,0.06,2373.9982,S78,Lake Amyburgh,SP36,Kimberly Neal,45,Male,East,Credit Card
aeb00fb9-26cb-4e99-a945-e93a4a454398,288d6c65-daf2-471c-8736-591d74f9bd90,02-04-2023,2023,Clothing,P2136,today,188.05,10,1880.5,0.46,1015.47,S82,Port Christopherbury,SP50,Kevin Garcia,19,Other,South,Debit Card
a03e7003-e29c-4897-9429-25a0768e212d,ff2c37dc-6bfc-4bd7-9831-3d758b719ba7,14-04-2022,2020,Furniture,P5026,fall,236.12,10,2361.2,0.29,1676.4519999999998,S22,Chenview,SP22,Steven Holt,20,Other,South,Cash
3b482d28-b7ed-4c13-b3eb-e65817e1e8f6,68ec88eb-60d2-442e-a670-af0fc40586bc,13-11-2021,2022,Clothing,P9659,single,365.24,3,1095.72,0.15,931.362,S34,Katrinaburgh,SP30,Perry Robinson,42,Other,South,Debit Card
ae742530-ceb6-4fdc-b734-a78de2682c9f,3fd6f99e-ea03-486f-97d6-6988013319d1,06-12-2021,2023,Toys,P5715,along,458.49,5,2292.45,0.06,2154.903,S29,Goodmanmouth,SP43,Phillip Silva,59,Other,West,Debit Card
b7f330ad-c4d1-4310-a40f-92a4a77af8cb,150b8146-856f-4c5c-ad55-b7414b842799,06-06-2023,2022,Home Decor,P3639,style,284.04,3,852.1200000000001,0,852.1200000000001,S39,Lake Micheleport,SP33,Kevin Jacobson,29,Other,East,Online Payment
806a29ad-f6b2-4778-be50-8d4d293a60be,41a50d68-4140-4d41-8ea7-252160b1aac5,29-05-2021,2020,Home Decor,P3348,issue,137.94,8,1103.52,0.1,993.168,S100,Andrewtown,SP37,David Alvarado,39,Female,South,Online Payment
9bd65068-ba8d-4f8c-be05-fcef842c49fa,aed65001-b46d-4853-9126-ed1711958966,18-10-2021,2022,Books,P9964,hotel,168.76,8,1350.08,0.09,1228.5728,S30,Patrickside,SP23,Melissa Brown,60,Male,East,Credit Card
c4c557d8-ee23-4eb0-85f6-2467a6c1d136,e4af65aa-08f3-43a9-9398-592b698681df,12-12-2021,2020,Electronics,P6202,information,229.5,4,918,0.28,660.9599999999999,S46,Pennybury,SP38,Karen Frye,40,Female,East,Online Payment
21962a11-c90c-41d3-b28e-10025766fe0c,b252456e-ffc9-4f30-9f9a-8a331ad6ff7b,16-09-2023,2020,Clothing,P1929,heavy,295.48,10,2954.8,0,2954.8,S33,Lake Kaitlyn,SP8,Mary Long,22,Female,North,Credit Card
9f9bc7bd-5c3d-415c-8a74-982e56ca0fb3,52c5be0f-f2e3-419a-b57a-7220763a4e61,20-09-2021,2022,Clothing,P2824,she,447.98,3,1343.94,0,1343.94,S68,Castrofort,SP24,Michael Moore,41,Other,South,Cash
0a3e4918-6e4f-4ea3-b0ad-16f7db1fb4d4,55b2f82a-3469-40de-a442-c26ca27589cd,11-07-2022,2020,Electronics,P2067,move,399.76,4,1599.04,0.16,1343.1935999999998,S52,South Ray,SP15,Samuel Gonzales,23,Other,East,Debit Card
aed0cbcf-c630-4536-b677-9a11e403999b,a28322e8-d171-404f-9f48-00048910d70e,02-10-2021,2021,Electronics,P7716,citizen,137.78,9,1240.02,0.35,806.013,S77,Barnesview,SP10,Julie Diaz,48,Male,South,Online Payment
ff3c03a6-3575-44ee-bd36-5abf633bffff,d4073daa-68db-4370-8cb3-7187eb469b21,07-03-2023,2020,Home Decor,P9487,effort,387.18,6,2323.08,0.09,2114.0028,S43,Schaefermouth,SP46,Randy Carter,69,Other,South,Online Payment
f540838e-1333-4679-9b5c-4b589c425665,5f90ea2c-f9ae-4b30-8af8-75b243fe6d09,04-08-2022,2020,Toys,P9753,size,451.24,3,1353.72,0.24,1028.8272,S23,West Johnberg,SP20,Lauren Snyder,66,Other,South,Cash
fe914b95-a0b6-4265-9120-6a372703c75d,305c5d6f-0997-4b9a-9fdb-482df69d1805,23-06-2021,2021,Home Decor,P1286,fill,319.69,1,319.69,0.17,265.3427,S15,Danielville,SP12,Brandon Clark,55,Other,North,Online Payment
03d33907-ce02-4d60-98ef-9a287f5da7f8,00501cd8-8bff-45b3-8f6a-5979ab55db54,14-05-2024,2023,Toys,P3783,seven,473.76,3,1421.28,0.04,1364.4288,S24,Martinezberg,SP22,Bianca Russell,66,Male,North,Debit Card
4f3e2a2c-ded6-4d2a-842d-5f032482e8d1,36c84263-fae9-4f9d-bd8b-d58a22a7899d,22-11-2021,2021,Furniture,P6270,everyone,183.44,4,733.76,0.47,388.8928,S14,Parkerchester,SP50,Leonard Taylor,46,Female,North,Cash
cc214b4e-f80c-4b1a-9e16-afca8c111ba4,7c923cab-2488-4330-8399-5af3021e2689,26-08-2021,2021,Electronics,P7068,gun,123.76,3,371.28000000000003,0.07,345.2904,S88,Reynoldsfurt,SP25,Ryan Davis,62,Other,South,Debit Card
7fb8b6c6-1650-4f14-a527-8ea2c80cd031,2262dad8-6c16-478b-b562-43476b715b34,05-01-2022,2021,Books,P1629,election,188.51,1,188.51,0.08,173.4292,S46,Lake Cherylshire,SP25,Louis Vance,41,Other,East,Online Payment
2b729d66-504f-4e7c-b46e-49a81817dac5,df5325cf-8255-4a9f-9b72-7254ef022c92,05-02-2024,2021,Electronics,P3350,network,238.73,10,2387.2999999999997,0.35,1551.745,S50,New Jakestad,SP2,Jordan Garcia,22,Female,East,Credit Card
11730df2-2956-42c6-8bac-fa4aef1e4acf,4258828b-a23e-489b-8367-70b21a3a1233,10-07-2023,2023,Books,P2700,such,429.34,2,858.68,0.38,532.3815999999999,S5,South Mary,SP1,Joshua Jones,55,Male,West,Online Payment
5a765b48-5d03-44d8-9396-440547b5c4cd,1db60efe-740a-48ad-8545-448dad2aa94b,22-01-2022,2020,Clothing,P4828,goal,199.55,5,997.75,0.04,957.8399999999999,S31,West Barbara,SP38,Paul Simon,30,Male,West,Debit Card
b5ed7ce8-2ddf-4675-9235-d52e16d7ba54,3adbd2b2-943a-4af1-8146-3a0a8763edcb,29-05-2022,2022,Toys,P1096,real,465.94,1,465.94,0.44,260.9264,S65,North Shane,SP35,Mary Bryant,48,Female,East,Credit Card
fc73e358-4208-4fc8-b5f3-21cbc59de4aa,361f448c-cb53-444a-9126-28f2978bd951,09-07-2024,2023,Furniture,P7245,realize,299.35,2,598.7,0.18,490.9340000000001,S58,Brucetown,SP47,Mr. Bryan King IV,51,Female,North,Credit Card
c35d8f64-418a-4089-ba7d-e9617927a136,696932ac-9349-466a-8588-15b3ed335d5f,20-08-2024,2023,Clothing,P1056,knowledge,253.88,7,1777.1599999999999,0.18,1457.2712,S9,Robertmouth,SP1,James Sanford,34,Other,East,Cash
ec95ccf1-a679-4ab0-b129-e2f6e06ca678,6b1b8c03-0b7e-4d79-8c1b-0d55933be58a,24-09-2022,2020,Home Decor,P1957,history,481.33,10,4813.3,0.14,4139.438,S1,Barbaratown,SP22,Paul Vang,55,Other,East,Debit Card
f8c01007-1fbc-4004-b098-aa1f23f459be,b1f6d38e-4297-4b04-a6f2-1e777ecbca9c,14-11-2023,2021,Books,P7349,else,36.47,4,145.88,0.2,116.70400000000001,S67,Meganchester,SP32,Gail Bell,39,Other,West,Debit Card
5d0c8205-0a22-4e56-bcfe-8ab0919883f9,a8c649ab-eadd-46c6-9c4d-e578c19473fe,09-03-2022,2021,Toys,P2960,guess,108.27,4,433.08,0.26,320.4792,S70,Port Patricia,SP35,John Welch,31,Male,West,Debit Card
68b666d6-66a3-43db-8960-42b0dbe7a333,f716b195-a06f-4919-9b58-0ad0dc3a765a,25-05-2022,2023,Toys,P4678,couple,143.78,3,431.34000000000003,0.31,297.6246,S6,Washingtonport,SP14,Victoria Santos,22,Male,North,Credit Card
ae3acdf2-eac9-41cc-9ea3-93eadb646a33,91d5bfdd-00eb-45a9-ab7c-5618b12a8b02,08-07-2021,2022,Home Decor,P1576,white,44.14,9,397.26,0.33,266.1642,S27,Kristenfort,SP27,Shane Love,29,Female,South,Credit Card
8331d711-5de2-4a7d-b0da-152821051c60,895d603d-8172-413b-ac52-75582c77a125,25-11-2021,2021,Books,P9938,deep,174.91,5,874.55,0.35,568.4575,S43,Rangelville,SP42,William Kelly,47,Other,North,Debit Card
504b10c8-f3b9-47f2-9fe7-e068d847260b,f04084d0-4739-469a-9bb2-bf95c376caa7,10-04-2022,2023,Home Decor,P2211,treatment,188.12,5,940.6,0.03,912.382,S40,Austinmouth,SP39,Stephen Jordan,69,Male,West,Debit Card
69c718ee-aea4-47d6-955f-a2f45fa9b21a,c3e8212d-744f-4ff8-8257-7dd19d193891,08-10-2021,2022,Toys,P1324,research,270.07,3,810.21,0.44,453.71760000000006,S54,Duffyton,SP3,Thomas Soto,30,Female,North,Cash
e09dd9e8-4348-4887-b339-3f5d8185716a,c1204784-51e5-4918-9f04-ea9f4505f98e,09-02-2023,2022,Furniture,P8805,case,454.59,4,1818.36,0.2,1454.688,S80,West Wendy,SP45,Walter Howell,35,Other,East,Online Payment
0aecc94d-aebb-469f-bdc2-705ce023282a,db0dc10e-1ca4-4caf-99c1-3fccf5fe9cc4,05-09-2022,2022,Electronics,P7325,year,288.48,5,1442.4,0.07,1341.432,S38,Lake Christopherstad,SP14,Haley Walsh DDS,66,Male,West,Online Payment
0e9b65bb-a4d4-4431-ba38-f5a09ee08a70,d4d8c52e-d4c6-47db-bcb4-8481b4f82d12,01-04-2022,2022,Toys,P5627,its,463.02,8,3704.16,0.23,2852.2032,S49,Jonathanport,SP2,Mark Bowman DDS,34,Female,South,Cash
b32281f3-3eac-4015-8a64-25fcbdb4f711,bfa55677-89a2-4dad-9422-7d6dc454d1a5,07-04-2024,2023,Clothing,P7336,law,468.74,2,937.48,0.33,628.1116,S55,Lake Mariahside,SP13,Tammy Key,69,Male,East,Online Payment
279163f4-0208-4c91-8f90-9d9dd23c7585,d88a2b67-22c2-4a83-b424-0302e48bb336,26-05-2024,2023,Electronics,P8367,almost,458.95,10,4589.5,0.01,4543.605,S1,Stephenmouth,SP18,Tamara Caldwell,39,Other,South,Cash
6035d9af-4a68-4bad-9af4-cf72da622059,4410d892-7419-4962-9f8f-a9dd7daf8db1,31-03-2022,2022,Toys,P4893,program,156.64,10,1566.3999999999999,0.05,1488.0799999999997,S39,West Pedro,SP5,Sherri Collins,51,Other,South,Credit Card
da948cdf-6637-4dc7-91f4-48bb28802cff,a44d3bc0-0572-457e-b250-d693e3656653,28-07-2023,2021,Clothing,P9037,result,48.33,9,434.96999999999997,0.09,395.8227,S76,South Jonathan,SP16,Terry Warren,59,Female,North,Debit Card
dfc8e060-6362-4509-b919-e3be12aebb0e,8d84067f-ce58-47fc-acc0-e350f7c40cb2,11-11-2022,2021,Electronics,P5096,whole,174.14,3,522.42,0.34,344.7971999999999,S8,Sarahside,SP41,Jennifer Mcdonald,19,Female,North,Debit Card
5953ff90-17ef-4203-ab4d-738c7657e37c,1eac66fe-fc30-477c-8f58-ed08f5b917b1,20-10-2022,2023,Toys,P6654,whole,381.41,10,3814.1000000000004,0.29,2708.011,S28,Michaelmouth,SP26,Alex Edwards,60,Female,East,Credit Card
88fd5890-a479-4ce2-b7ee-e00f7743c104,623d45f4-c1ef-4252-9b0c-6cadc9f12b09,08-05-2024,2022,Clothing,P8454,remain,299.99,1,299.99,0.13,260.9913,S62,Myerschester,SP22,Blake Spears,22,Other,South,Credit Card
1bef39f1-7700-4b2e-917b-6fc6e66eb0e2,455f8af7-d21d-437a-9504-882cd6d21f63,31-12-2020,2022,Toys,P8850,sound,164.93,8,1319.44,0.09,1200.6904000000002,S52,East Maria,SP42,Raymond Cox,57,Male,East,Cash
1bbcb748-bb55-4fa3-ae26-651915f87768,d439566a-c402-4a0b-b889-2fafc691a1ad,19-09-2021,2023,Home Decor,P3509,add,470.28,6,2821.68,0.03,2737.0296,S34,Teresatown,SP13,Johnny Evans,49,Female,East,Credit Card
659e2deb-ec28-4a93-b5a4-f270eadeae69,f275de56-4e18-4cc7-b3fe-09e708fd4865,06-02-2022,2023,Furniture,P8441,training,289.98,6,1739.88,0.43,991.7316000000002,S57,Anthonyshire,SP9,Kimberly Hart,45,Other,East,Online Payment
66ca0baf-3310-480a-aee0-95d5c4a9d8ac,c28fcc52-80fe-41cd-9734-aeb43550d3f7,18-06-2023,2023,Books,P9789,although,201.55,2,403.1,0.2,322.48,S36,Stephanietown,SP38,Paul Salas,62,Male,West,Debit Card
57a911b3-5139-44a1-9081-34dc54270925,81db9a62-10a4-47d5-a6b1-7ece85d0cf83,27-02-2023,2020,Home Decor,P6900,ever,422.9,6,2537.3999999999996,0.24,1928.4239999999998,S59,Martinfort,SP33,Angelica Peters,28,Other,South,Cash
366f4268-7c7d-4490-9ab7-f449ff169376,784aed02-8c62-4a8f-b49e-b0da7e509ec4,23-10-2022,2020,Home Decor,P4667,man,94.95,5,474.75,0.45,261.1125,S56,New Colleen,SP21,Amy Jones,25,Female,West,Cash
1d447f41-79e9-44e1-bdc4-d680b3c95502,5bf0e042-bf56-4386-a6e2-e3f47174bbc8,22-10-2022,2022,Toys,P3365,air,427.46,6,2564.7599999999998,0.17,2128.7508,S95,South Paul,SP28,Sandra Watkins,30,Other,West,Debit Card
8b8a7166-09cc-4f05-b45f-44334743968f,bb77e34a-38f2-42b9-8310-6b55f638900a,20-10-2021,2020,Books,P5699,top,123.57,3,370.71,0.37,233.54729999999998,S75,Emilyside,SP47,Samantha Daniel,35,Male,South,Debit Card
2540647b-784f-4b14-b2d3-1a6527dea64c,48b1e8cc-679a-4d56-b6e6-222e3be9cfb0,12-02-2022,2021,Electronics,P3856,own,229.33,7,1605.3100000000002,0.47,850.8143000000001,S16,Brownside,SP35,Katie May,44,Male,West,Online Payment
9175fc63-51f7-4017-b6a5-fabaa3e53892,03908f5a-7312-4621-b992-ce54c2cfa589,20-09-2021,2022,Clothing,P7364,since,490.51,1,490.51,0.4,294.306,S85,Mckenzieburgh,SP18,Jared Wong,66,Other,West,Online Payment
c632554b-99e0-4598-bce1-2a250804ccea,3b8846e6-1823-4790-8046-0d07d4539094,24-02-2024,2020,Home Decor,P5214,bar,72.67,8,581.36,0.1,523.224,S95,Montoyatown,SP40,Antonio Williams,23,Female,South,Debit Card
cefc0e85-efbb-4216-8ff9-7696615a58bd,03305744-9ae4-46ba-8228-62c4b7ab7799,18-03-2021,2022,Home Decor,P3626,available,187.13,6,1122.78,0.29,797.1737999999999,S11,South Sara,SP44,Vanessa Strickland,43,Male,West,Credit Card
fa82f65d-6e1b-4be2-8a20-8c075c8aca1b,f12c2046-1cdb-46cb-a9c3-d3719f688611,31-01-2024,2021,Toys,P7030,as,360.12,7,2520.84,0.19,2041.8804000000002,S55,Port Daisymouth,SP39,Randy Olson,35,Other,East,Cash
362465c1-0dd8-463b-b6a2-bf6979315fc6,833d19ff-3168-49f2-995f-0d20f3966a62,04-06-2024,2021,Toys,P1343,simply,493.71,10,4937.099999999999,0.48,2567.292,S11,Maldonadoport,SP29,Gwendolyn Wright,61,Other,East,Cash
c234af07-f3e0-4b1f-85df-9333de36992f,6b4c2dac-df93-4659-a30c-e666d36e7cca,18-06-2023,2022,Electronics,P8073,else,136.52,10,1365.2,0.07,1269.636,S24,Amberport,SP47,Sarah Walter,42,Other,East,Debit Card
4087be6a-4514-4416-ac44-821eaf051764,8b81ea62-2fb0-4eaa-85ef-ea2af825a8bd,30-06-2022,2020,Toys,P5912,teacher,195.48,10,1954.8,0.12,1720.224,S23,Lake Michael,SP29,Morgan Rowe,22,Female,North,Credit Card
2448ef43-1566-4d1a-ad15-420ba2bc6715,59432577-221c-48a3-a559-925520b203ce,12-01-2022,2022,Home Decor,P3359,foot,466.9,2,933.8,0.28,672.3359999999999,S15,South Carriefurt,SP2,Stacey Page,38,Other,North,Credit Card
14eae37c-67b2-416c-861e-a8aa11baf616,f84a9bca-2ab7-413d-899b-316743b6c14b,03-11-2022,2021,Clothing,P1697,pattern,146.53,4,586.12,0.2,468.896,S44,South Michaelfort,SP48,Nicholas Schwartz,27,Female,West,Debit Card
73905263-b653-4dba-9faf-c6cf4c5fccfb,115ca802-4310-457d-ac80-1a6f0a1dee98,03-03-2024,2020,Books,P8535,some,498.86,9,4489.74,0.35,2918.331,S6,Harrellmouth,SP32,Carrie Mccarthy,62,Male,South,Cash
36cf9429-8657-48ff-ab72-e451df0ccde7,dcc3645f-2b9e-4568-98ee-0d81a7bbc32d,28-11-2022,2020,Furniture,P7723,reduce,477.06,4,1908.24,0.01,1889.1576,S97,Donaldfort,SP3,Robert Wells,69,Male,South,Credit Card
2f1fc132-426b-4236-a4a0-7521ab6dd0aa,15c211ca-e4f9-4eff-bb8e-8a91deb1289a,09-09-2023,2023,Toys,P9871,high,327.08,2,654.16,0.02,641.0767999999999,S31,South Victoriashire,SP28,Gerald Hayes,45,Male,West,Debit Card
e51bdfff-17aa-4aee-8dc2-0df3d49edd91,a701e867-b962-4064-88eb-f1789c787640,30-10-2023,2022,Furniture,P4718,thank,293.84,1,293.84,0.04,282.08639999999997,S94,New Danielborough,SP3,Brenda Mays,67,Male,West,Credit Card
f69f239b-578e-411f-adb4-6c7fe6d1fe21,224a94a5-763a-4eaa-b340-fa855b2955f1,29-12-2022,2021,Books,P7590,know,127.67,1,127.67,0.13,111.0729,S74,Perkinstown,SP2,Andrew Holden,39,Other,South,Cash
32d7cc22-2a1e-4a7b-8c01-f701c0d02553,478d365f-c209-4ac4-84be-71b901dfe84a,22-08-2023,2021,Books,P3048,bank,449.14,7,3143.98,0.22,2452.3044,S88,Langmouth,SP32,Katie Elliott,33,Male,South,Online Payment
7b4bcaf8-6b4a-4541-b123-167e596a2b36,b5100bca-0e7d-45c3-8509-c41e10f809ac,29-10-2024,2022,Toys,P6782,bar,470.77,5,2353.85,0.3,1647.695,S52,West Barry,SP18,Amy Ortiz,27,Other,North,Cash
c8aae0c8-b057-41fd-8916-f0b779ba547e,9770d013-b080-4995-bea7-ccb8b0ad194d,31-08-2024,2022,Books,P4409,plan,409.21,4,1636.84,0.11,1456.7875999999999,S90,Obrienstad,SP25,Robert Mcknight,69,Male,West,Debit Card
6fd1134e-b25a-4809-b730-e52e2922ecb0,198640a1-45a9-47a0-b443-7813d6bfe645,21-06-2024,2021,Electronics,P7648,risk,153.99,4,615.96,0.2,492.76800000000003,S41,Austinhaven,SP7,Jessica Rowe,27,Female,North,Online Payment
92004957-b161-4d16-a9a0-02a45acd1e90,454e1370-28d8-4df4-b710-3c3f90a58dd6,04-01-2022,2021,Furniture,P7899,southern,161.78,3,485.34000000000003,0.04,465.9264,S45,South Colleenberg,SP18,Anthony Valdez,26,Other,East,Online Payment
8f97b21d-028a-4f1c-92b1-2838639e8bbc,3d7d9e1e-c7e1-46e3-bf71-d4015f09058e,26-02-2022,2022,Home Decor,P7844,piece,157.93,3,473.79,0.37,298.4877,S71,North Timothy,SP16,Jennifer Townsend,61,Other,South,Online Payment
32d4d3a5-98dd-4c3c-a4ce-b832c8776e4b,1345c526-a4ab-4e56-8d03-bd2fd7169b2a,18-10-2023,2022,Electronics,P8546,more,360.61,7,2524.27,0.27,1842.7170999999998,S53,North Alexandriaborough,SP16,Benjamin Holt,68,Male,East,Credit Card
9417e0f5-aaff-46ff-b904-6b5213eb4599,b6ef2c43-7b93-4d83-9f13-08200f3b35f9,01-06-2023,2020,Clothing,P8410,out,32.64,3,97.92,0.25,73.44,S91,Port Melissa,SP29,Monica Savage,34,Other,South,Debit Card
aa000756-52e0-434e-a505-a2b69dd3c15a,f46a9817-194a-489d-8f3f-be079dba68ea,27-04-2023,2023,Toys,P8272,perhaps,285.45,3,856.3499999999999,0.05,813.5324999999999,S65,Malloryshire,SP3,Lacey Simpson,67,Other,South,Online Payment
bbfecb11-f060-46a1-92d1-2566fc829c09,24ea2f78-24fa-450e-ac70-d93aa260f227,09-09-2023,2021,Books,P7364,simply,113.91,8,911.28,0.32,619.6704,S92,East Jasonfort,SP4,Christine Smith,46,Female,North,Cash
bbae2fbd-bc99-4291-9342-98bebe2a85c6,f3be0191-8b42-4cfc-86ec-9b9cc02ac918,22-08-2023,2020,Home Decor,P8594,inside,386.31,8,3090.48,0,3090.48,S90,Jessechester,SP18,Thomas Ward,20,Other,North,Online Payment
e58118d1-2687-4443-83a1-beac5107256e,baedb7ab-965e-45d5-8735-93d177329dc5,07-07-2022,2022,Furniture,P6956,these,116.87,8,934.96,0.18,766.6672000000001,S9,Port Kimberly,SP47,Joshua Walker,65,Female,South,Debit Card
7fdbabc1-25c1-4e41-af0e-c9cb756aae2d,26a97770-7983-4fc0-8eda-75d9bc41c770,25-09-2021,2023,Home Decor,P6534,former,480.72,8,3845.76,0.36,2461.2864000000004,S82,Connortown,SP38,Ian Barrera,61,Female,East,Cash
cac19d2e-1d15-471c-9100-1ab9dd42da67,41797153-fba3-4051-a3c8-4474be919354,16-08-2023,2021,Electronics,P6341,be,341.93,4,1367.72,0.28,984.7583999999999,S73,Lake Nicolasshire,SP6,Timothy Carpenter,50,Other,West,Credit Card
43470982-6808-4471-ac87-ae14f8505ae9,6828e25c-9307-436e-aeec-de56dd94b1cc,27-12-2022,2023,Home Decor,P7535,before,13.95,4,55.8,0.25,41.849999999999994,S82,Rebeccaville,SP47,Rodney Young,24,Female,East,Cash
fcfd348c-00f0-47fe-b8e7-bcf5854c0d1f,5f89a98c-2d6d-42cb-aeee-dca934664ef1,05-07-2024,2020,Toys,P3180,officer,269.41,2,538.82,0.49,274.7982,S6,Lake Heathershire,SP43,Rebecca Randolph,18,Other,South,Cash
db75dada-d51f-4de1-b17d-aa267357d500,d78c2051-7efa-40ae-bdea-42aa14003cbc,19-12-2021,2022,Books,P9682,blue,344.7,7,2412.9,0.49,1230.5790000000002,S6,Robertview,SP32,Aaron Villanueva,24,Other,East,Debit Card
a3900655-7307-43d5-a261-078d202f00a8,2f7e6184-24e7-4747-8b1f-999b4c6d98a8,30-06-2022,2020,Furniture,P4373,result,65.38,9,588.42,0.33,394.24139999999994,S39,East Carlosville,SP20,Paul Webb,35,Male,North,Debit Card
09572517-18f2-4999-9410-8438f82e5e1b,d516f81c-43d8-415f-8394-c4d84a240d4b,13-09-2022,2023,Furniture,P5030,very,470.37,1,470.37,0.01,465.6663,S16,New Steven,SP19,Sara Cruz,51,Female,West,Debit Card
300a491a-faa1-4736-bee6-b06e37f7a96a,ac672695-a54b-406c-b1a3-3f6de3dbe202,12-07-2024,2020,Furniture,P4554,friend,411.87,7,2883.09,0.06,2710.1046,S41,West Ryanstad,SP13,Kevin Lee,62,Other,West,Debit Card
c63e0e47-8bcc-4e8d-b24a-4a6d6b90a95b,19848c74-6b51-4da0-ac21-d6c536c7b748,09-04-2024,2020,Furniture,P4128,morning,460.28,7,3221.96,0.04,3093.0816,S67,Codyland,SP25,Ashley Davis,24,Male,South,Debit Card
3754c5ec-60a7-4c20-99d7-6c9c2a8598d1,9f3204af-d414-463f-8898-010d1b9e2c84,16-05-2021,2022,Toys,P4188,dinner,75.33,5,376.65,0.07,350.2845,S78,North Lisa,SP36,Summer Bender,28,Male,North,Cash
30efcbd3-f3ce-48b7-b5b3-0874591c228f,4e33db37-3142-4d81-8912-fddc0d36d15b,27-05-2022,2022,Toys,P6954,smile,64.52,8,516.16,0.06,485.19039999999995,S29,New Lisa,SP29,Diana Santos,55,Female,South,Debit Card
f481b9cb-93ab-4d5e-adfc-1dc4f8c43f7a,19664504-6e7e-4978-869d-7b0161f03b99,28-11-2023,2023,Electronics,P8591,line,187.34,1,187.34,0.28,134.88479999999998,S28,West Carriefurt,SP6,Sandra Norman,64,Female,West,Cash
5d21a235-d053-47f4-9ec9-1fdc03add1a4,0cdddf92-3711-4879-a1a8-d644b002c52e,25-09-2021,2023,Electronics,P9981,store,276.75,8,2214,0.27,1616.22,S28,Fraziershire,SP43,Jessica Patel,46,Female,South,Cash
4e954929-e58b-4d2d-8d4c-3b8004251c71,8bd0d625-2639-4221-8312-615379927753,11-08-2022,2020,Home Decor,P7688,woman,50.73,1,50.73,0.36,32.4672,S48,Ericshire,SP47,Stephen Estrada,22,Other,North,Debit Card
1fef4fb0-de25-45fe-91ad-5c228088a7de,a71dc051-b1c8-4969-b2da-c793663c36c1,13-09-2022,2021,Toys,P7140,factor,466.6,4,1866.4,0.06,1754.416,S17,Margaretside,SP41,Erin Turner,57,Female,North,Online Payment
ffc19ef6-a61f-435f-bfc7-06f0b30672dc,ee125271-ef2b-43e0-8e5b-f3282b7a523e,23-07-2022,2020,Electronics,P6028,interest,144.02,9,1296.18,0.11,1153.6002,S70,Lake Timothy,SP25,Christopher Cortez,53,Other,South,Debit Card
5a0ae917-690f-4c3c-a9ff-6cc074bc405c,0823e20b-08ff-4421-876e-e7c026c53162,10-06-2024,2023,Furniture,P4498,last,82.43,6,494.58000000000004,0.07,459.9594,S54,Oliviahaven,SP16,Melissa Anderson,52,Female,North,Cash
6d0473e7-8adf-4e46-9403-fd025a2a83bd,cadc3379-c788-4847-95d1-0dfc9834e02f,24-05-2022,2020,Clothing,P7436,ball,184.56,1,184.56,0.28,132.8832,S92,Paulfort,SP33,Amy Todd,35,Other,South,Online Payment
55f8bbb8-c3dc-4b92-b95c-a96d85ee751c,cd766247-e4ac-4a19-a413-93ca3c87b498,17-05-2023,2022,Home Decor,P3315,forget,484.88,4,1939.52,0.42,1124.9216000000001,S92,Allenside,SP45,Beth Thompson,20,Other,South,Cash
75757602-2d02-423f-ad25-32e51d0678b7,11f0a923-22b2-40bd-b8b0-67436a02c1e2,31-07-2024,2020,Clothing,P8704,show,143.28,7,1002.96,0.42,581.7168000000001,S85,Brianbury,SP30,Nicole Blair,67,Male,South,Online Payment
8d814215-2d49-4058-9f84-e3c56daa8c7e,68c5eddc-3253-49fa-9c42-952b923cddb6,06-04-2021,2022,Furniture,P2780,follow,448.65,1,448.65,0.29,318.5415,S52,Port Tinaburgh,SP28,Steven Bell,53,Female,North,Online Payment
6f959489-8af2-420e-a9a3-e5f6984ad463,07fb3bdd-9559-4433-8b30-0329f55c12c6,12-02-2022,2021,Toys,P9893,many,219.31,6,1315.8600000000001,0.43,750.0402000000001,S1,Wellsberg,SP12,Michelle Chapman,56,Male,North,Cash
a8dbe9a1-d857-4c60-88f7-972661ae2255,79cdc59e-7700-4b66-96c6-5adb028dd025,20-01-2023,2022,Clothing,P8410,list,453.39,10,4533.9,0.38,2811.0179999999996,S13,South Barbaraland,SP6,John Davidson,60,Male,East,Debit Card
a254da12-6fff-45cc-ae26-f348b044db1b,0f57bc75-07af-4918-9020-036f9adbb8f1,24-03-2024,2021,Toys,P5920,large,399.77,6,2398.62,0.29,1703.0202,S29,Mooreton,SP23,Ruben Rosales,34,Male,North,Debit Card
f01a5097-9ed0-4e5f-b3bc-57914882f6eb,22f5b1a9-3e4f-42ba-beb3-eae71885048a,17-10-2024,2021,Home Decor,P7752,wind,133.58,3,400.74,0.25,300.555,S66,Michaelburgh,SP31,Cheryl Perry,33,Male,East,Cash
